CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,AvgOrderValue,Cluster,Segment
15093,18,6,4597.02,3760,52,766.1700000000001,0,High-Value / Champions
15095,104,4,1370.6,1079,30,342.65,1,Regular / Growth Potential
15096,43,1,219.39000000000001,120,11,219.39000000000001,2,At-Risk / Low-Engagement
15097,4,1,248.08,170,25,248.08,1,Regular / Growth Potential
15098,182,3,39916.5,121,1,13305.5,0,High-Value / Champions
15099,84,1,410.48,343,23,410.48,2,At-Risk / Low-Engagement
15100,334,3,876.0,80,1,292.0,2,At-Risk / Low-Engagement
15101,9,2,317.53,241,8,158.765,1,Regular / Growth Potential
15103,31,2,703.36,329,35,351.68,1,Regular / Growth Potential
15104,197,2,993.54,635,66,496.77,2,At-Risk / Low-Engagement
15105,18,7,2298.93,1211,90,328.4185714285714,0,High-Value / Champions
15106,18,5,1422.52,1181,90,284.504,1,Regular / Growth Potential
15107,311,6,319.5,169,12,53.25,2,At-Risk / Low-Engagement
15108,142,4,1300.25,499,50,325.0625,1,Regular / Growth Potential
15109,246,1,484.95,131,28,484.95,2,At-Risk / Low-Engagement
15110,24,4,996.1,246,17,249.025,1,Regular / Growth Potential
15111,29,3,1567.48,710,70,522.4933333333333,1,Regular / Growth Potential
15113,10,3,3509.43,2344,77,1169.81,1,Regular / Growth Potential
15114,30,10,2760.56,3096,136,276.056,0,High-Value / Champions
15115,18,1,340.11,157,21,340.11,1,Regular / Growth Potential
15116,18,4,1352.75,648,37,338.1875,1,Regular / Growth Potential
15117,15,5,1551.78,1948,63,310.356,1,Regular / Growth Potential
15118,134,1,244.8,1440,1,244.8,2,At-Risk / Low-Engagement
15119,246,1,266.4,88,14,266.4,2,At-Risk / Low-Engagement
15120,134,1,358.82,296,21,358.82,2,At-Risk / Low-Engagement
15121,50,2,457.72,199,28,228.86,1,Regular / Growth Potential
15122,114,3,1633.78,800,65,544.5933333333334,1,Regular / Growth Potential
15123,7,2,2199.31,1195,93,1099.655,1,Regular / Growth Potential
15124,23,2,184.19,233,14,92.095,2,At-Risk / Low-Engagement
15125,25,15,11528.48,6193,102,768.5653333333333,0,High-Value / Champions
15127,66,1,406.53,251,16,406.53,2,At-Risk / Low-Engagement
15128,60,4,1471.0,1343,74,367.75,1,Regular / Growth Potential
15129,50,11,3447.4,1794,54,313.40000000000003,0,High-Value / Champions
15130,170,1,330.11,197,22,330.11,2,At-Risk / Low-Engagement
15132,18,5,977.9300000000001,679,49,195.586,1,Regular / Growth Potential
15133,128,3,982.42,680,27,327.4733333333333,1,Regular / Growth Potential
15134,15,8,1387.99,887,44,173.49875,0,High-Value / Champions
15135,239,1,139.05,43,9,139.05,2,At-Risk / Low-Engagement
15136,3,4,1286.7,776,61,321.675,1,Regular / Growth Potential
15139,240,2,178.96,208,13,89.48,2,At-Risk / Low-Engagement
15140,52,7,2354.25,1572,74,336.32142857142856,1,Regular / Growth Potential
15142,46,1,498.74,365,26,498.74,2,At-Risk / Low-Engagement
15143,226,1,259.45,150,14,259.45,2,At-Risk / Low-Engagement
15144,8,17,6580.44,3050,132,387.0847058823529,0,High-Value / Champions
15145,4,4,1194.73,756,54,298.6825,1,Regular / Growth Potential
15146,165,2,1327.16,1473,90,663.58,2,At-Risk / Low-Engagement
15147,240,1,623.5,366,28,623.5,2,At-Risk / Low-Engagement
15148,11,1,301.29,187,20,301.29,1,Regular / Growth Potential
15149,134,1,520.8000000000001,128,23,520.8000000000001,2,At-Risk / Low-Engagement
15150,17,10,5291.33,3642,282,529.133,0,High-Value / Champions
15152,10,13,4745.69,2704,196,365.0530769230769,0,High-Value / Champions
15153,31,1,329.25,198,22,329.25,2,At-Risk / Low-Engagement
15154,75,1,254.28,89,66,254.28,2,At-Risk / Low-Engagement
15156,1,3,961.49,597,51,320.49666666666667,1,Regular / Growth Potential
15157,4,3,1936.07,2392,125,645.3566666666667,1,Regular / Growth Potential
15158,45,1,401.40000000000003,198,7,401.40000000000003,2,At-Risk / Low-Engagement
15159,2,30,18641.010000000002,11441,363,621.3670000000001,0,High-Value / Champions
15160,357,1,158.16,84,4,158.16,2,At-Risk / Low-Engagement
15163,18,2,304.47,186,29,152.235,1,Regular / Growth Potential
15164,69,3,824.58,351,79,274.86,1,Regular / Growth Potential
15165,373,1,487.75,160,27,487.75,2,At-Risk / Low-Engagement
15167,321,1,158.8,65,39,158.8,2,At-Risk / Low-Engagement
15168,26,1,106.56,52,5,106.56,2,At-Risk / Low-Engagement
15171,331,1,1289.5,290,5,1289.5,2,At-Risk / Low-Engagement
15172,9,5,1624.05,1611,106,324.81,1,Regular / Growth Potential
15174,323,1,135.75,145,11,135.75,2,At-Risk / Low-Engagement
15175,72,1,224.14,454,23,224.14,2,At-Risk / Low-Engagement
15178,260,1,40.5,30,3,40.5,2,At-Risk / Low-Engagement
15179,18,5,2206.95,1938,91,441.39,1,Regular / Growth Potential
15180,367,1,87.5,36,6,87.5,2,At-Risk / Low-Engagement
15181,66,3,689.4799999999999,544,11,229.82666666666663,1,Regular / Growth Potential
15182,154,2,622.85,253,24,311.425,2,At-Risk / Low-Engagement
15184,29,2,402.2,199,59,201.1,1,Regular / Growth Potential
15185,70,1,310.62,666,21,310.62,2,At-Risk / Low-Engagement
15186,14,2,411.41,215,17,205.705,1,Regular / Growth Potential
15187,2,16,4777.18,1887,61,298.57375,0,High-Value / Champions
15189,1,41,16225.39,6149,80,395.74121951219513,0,High-Value / Champions
15192,120,3,1044.32,918,36,348.1066666666666,1,Regular / Growth Potential
15193,61,1,499.32,144,19,499.32,2,At-Risk / Low-Engagement
15194,3,15,7616.53,5703,209,507.76866666666666,0,High-Value / Champions
15195,3,1,3861.0,1404,1,3861.0,1,Regular / Growth Potential
15197,11,3,1079.6100000000001,469,30,359.87000000000006,1,Regular / Growth Potential
15198,92,2,193.64,120,10,96.82,2,At-Risk / Low-Engagement
15199,59,4,1268.7,396,5,317.175,1,Regular / Growth Potential
15201,87,5,1236.54,1210,35,247.308,1,Regular / Growth Potential
15203,26,6,1827.8,1753,82,304.6333333333333,1,Regular / Growth Potential
15204,357,1,316.58,258,9,316.58,2,At-Risk / Low-Engagement
15205,85,2,653.24,378,37,326.62,2,At-Risk / Low-Engagement
15206,10,4,420.29999999999995,162,3,105.07499999999999,1,Regular / Growth Potential
15208,1,5,870.12,316,25,174.024,0,High-Value / Champions
15210,225,1,331.18,228,20,331.18,2,At-Risk / Low-Engagement
15211,60,2,894.4100000000001,240,52,447.20500000000004,1,Regular / Growth Potential
15212,241,1,101.8,36,5,101.8,2,At-Risk / Low-Engagement
15213,319,2,328.35,272,22,164.175,2,At-Risk / Low-Engagement
15214,2,8,1661.44,1254,109,207.68,0,High-Value / Champions
15215,47,3,734.94,225,33,244.98000000000002,1,Regular / Growth Potential
15216,88,1,96.6,28,2,96.6,2,At-Risk / Low-Engagement
15218,11,11,5756.89,3329,77,523.3536363636364,0,High-Value / Champions
15219,176,1,305.75,45,9,305.75,2,At-Risk / Low-Engagement
15220,52,6,1778.96,1393,110,296.49333333333334,1,Regular / Growth Potential
15221,366,1,403.25,43,5,403.25,2,At-Risk / Low-Engagement
15222,319,1,585.0,440,5,585.0,2,At-Risk / Low-Engagement
15223,226,2,755.75,213,14,377.875,2,At-Risk / Low-Engagement
15224,358,2,322.08,152,13,161.04,2,At-Risk / Low-Engagement
15225,234,1,409.40000000000003,226,23,409.40000000000003,2,At-Risk / Low-Engagement
15226,311,1,154.41,71,8,154.41,2,At-Risk / Low-Engagement
15227,37,5,1219.4,750,43,243.88000000000002,1,Regular / Growth Potential
15228,66,4,3386.71,2255,110,846.6775,1,Regular / Growth Potential
15230,239,2,429.6,351,23,214.8,2,At-Risk / Low-Engagement
15232,113,2,612.06,686,26,306.03,2,At-Risk / Low-Engagement
15234,277,1,197.0,196,14,197.0,2,At-Risk / Low-Engagement
15235,218,12,2247.51,1324,132,187.29250000000002,0,High-Value / Champions
15236,299,1,321.05,269,15,321.05,2,At-Risk / Low-Engagement
15237,2,4,1412.32,1071,94,353.08,0,High-Value / Champions
15238,29,3,1071.99,692,49,357.33,1,Regular / Growth Potential
15239,10,2,780.59,594,48,390.295,1,Regular / Growth Potential
15240,45,5,1706.57,1369,58,341.31399999999996,1,Regular / Growth Potential
15241,67,8,1756.44,1818,82,219.555,1,Regular / Growth Potential
15243,74,1,316.68,185,22,316.68,2,At-Risk / Low-Engagement
15244,65,2,631.57,405,31,315.785,1,Regular / Growth Potential
15245,134,3,2515.84,1784,55,838.6133333333333,1,Regular / Growth Potential
15246,238,2,514.15,247,32,257.075,2,At-Risk / Low-Engagement
15247,122,1,356.0,160,6,356.0,2,At-Risk / Low-Engagement
15249,32,13,6688.46,3577,211,514.496923076923,0,High-Value / Champions
15251,9,11,10484.99,6171,97,953.180909090909,0,High-Value / Champions
15252,36,2,740.78,522,44,370.39,1,Regular / Growth Potential
15253,16,5,918.1999999999999,866,52,183.64,1,Regular / Growth Potential
15254,127,1,300.36,275,18,300.36,2,At-Risk / Low-Engagement
15255,67,1,890.85,489,47,890.85,2,At-Risk / Low-Engagement
15256,149,1,98.45,55,6,98.45,2,At-Risk / Low-Engagement
15257,283,1,317.15,46,7,317.15,2,At-Risk / Low-Engagement
15258,169,2,623.16,142,32,311.58,2,At-Risk / Low-Engagement
15260,100,7,1810.77,885,62,258.68142857142857,1,Regular / Growth Potential
15261,135,1,254.82,270,19,254.82,2,At-Risk / Low-Engagement
15262,324,1,178.95000000000002,73,10,178.95000000000002,2,At-Risk / Low-Engagement
15263,107,1,156.51,89,12,156.51,2,At-Risk / Low-Engagement
15264,64,1,393.74,265,23,393.74,2,At-Risk / Low-Engagement
15265,151,2,1506.1200000000001,612,76,753.0600000000001,1,Regular / Growth Potential
15266,338,1,119.3,18,6,119.3,2,At-Risk / Low-Engagement
15267,22,5,1717.36,944,8,343.472,1,Regular / Growth Potential
15269,24,1,408.8,26,2,408.8,1,Regular / Growth Potential
15270,16,7,2379.49,1521,22,339.9271428571428,0,High-Value / Champions
15271,7,15,2493.34,1251,184,166.22266666666667,0,High-Value / Champions
15272,57,2,721.94,310,63,360.97,1,Regular / Growth Potential
15274,4,2,716.57,619,44,358.285,1,Regular / Growth Potential
15275,38,1,615.14,498,41,615.14,1,Regular / Growth Potential
15276,66,1,128.63,61,49,128.63,2,At-Risk / Low-Engagement
15277,47,1,255.89999999999998,205,12,255.89999999999998,2,At-Risk / Low-Engagement
15279,355,1,290.51,189,19,290.51,2,At-Risk / Low-Engagement
15280,172,1,113.12,154,16,113.12,2,At-Risk / Low-Engagement
15281,59,9,2332.15,1211,121,259.1277777777778,0,High-Value / Champions
15286,50,1,240.55,55,3,240.55,2,At-Risk / Low-Engagement
15287,22,2,486.69,433,17,243.345,1,Regular / Growth Potential
15288,43,5,2306.52,775,80,461.304,1,Regular / Growth Potential
15289,29,3,939.78,1008,43,313.26,1,Regular / Growth Potential
15290,5,18,7943.22,4501,93,441.29,0,High-Value / Champions
15291,26,15,4668.3,2103,62,311.22,0,High-Value / Champions
15292,201,1,178.39,55,24,178.39,2,At-Risk / Low-Engagement
15296,51,6,3672.86,1766,137,612.1433333333333,0,High-Value / Champions
15297,10,3,641.94,292,30,213.98000000000002,1,Regular / Growth Potential
15298,2,12,4799.9,3116,115,399.9916666666666,0,High-Value / Champions
15299,67,7,4507.01,2948,7,643.8585714285715,0,High-Value / Champions
15300,64,1,496.44,292,28,496.44,2,At-Risk / Low-Engagement
15301,51,12,5049.95,2751,167,420.82916666666665,0,High-Value / Champions
15303,290,1,574.02,248,31,574.02,2,At-Risk / Low-Engagement
15304,61,8,694.4000000000001,104,8,86.80000000000001,1,Regular / Growth Potential
15306,64,3,1174.35,810,57,391.45,1,Regular / Growth Potential
15307,96,1,205.3,37,12,205.3,2,At-Risk / Low-Engagement
15308,274,1,310.47,175,19,310.47,2,At-Risk / Low-Engagement
15311,1,91,60632.75,38147,567,666.2939560439561,0,High-Value / Champions
15312,75,4,924.85,516,42,231.2125,1,Regular / Growth Potential
15313,110,1,52.0,25,1,52.0,2,At-Risk / Low-Engagement
15314,199,1,327.97,313,24,327.97,2,At-Risk / Low-Engagement
15315,64,2,570.5,862,35,285.25,1,Regular / Growth Potential
15316,327,1,165.0,100,1,165.0,2,At-Risk / Low-Engagement
15318,4,1,312.62,642,33,312.62,1,Regular / Growth Potential
15319,284,1,204.5,175,16,204.5,2,At-Risk / Low-Engagement
15320,44,1,267.13,326,36,267.13,2,At-Risk / Low-Engagement
15321,71,3,2748.31,1181,83,916.1033333333334,1,Regular / Growth Potential
15322,86,1,679.68,416,42,679.68,2,At-Risk / Low-Engagement
15325,104,1,161.74,231,47,161.74,2,At-Risk / Low-Engagement
15326,334,1,311.71,386,29,311.71,2,At-Risk / Low-Engagement
15327,53,1,208.75,116,10,208.75,2,At-Risk / Low-Engagement
15329,39,3,1049.7,486,51,349.90000000000003,1,Regular / Growth Potential
15330,32,2,714.96,1312,10,357.48,1,Regular / Growth Potential
15332,366,4,1661.06,652,29,415.265,1,Regular / Growth Potential
15333,208,1,1028.56,344,16,1028.56,2,At-Risk / Low-Engagement
15334,157,3,350.82,273,67,116.94,2,At-Risk / Low-Engagement
15335,54,1,170.22,79,34,170.22,2,At-Risk / Low-Engagement
15339,66,2,574.07,416,77,287.035,1,Regular / Growth Potential
15341,81,1,2020.52,812,17,2020.52,1,Regular / Growth Potential
15342,130,1,406.09,283,24,406.09,2,At-Risk / Low-Engagement
15343,87,1,364.5,84,21,364.5,2,At-Risk / Low-Engagement
15344,1,3,563.94,116,21,187.98000000000002,1,Regular / Growth Potential
15345,46,1,393.54,81,20,393.54,2,At-Risk / Low-Engagement
15346,333,1,252.42000000000002,144,17,252.42000000000002,2,At-Risk / Low-Engagement
15347,366,1,201.60000000000002,130,5,201.60000000000002,2,At-Risk / Low-Engagement
15348,72,1,158.04,84,9,158.04,2,At-Risk / Low-Engagement
15349,158,2,463.90999999999997,321,65,231.95499999999998,2,At-Risk / Low-Engagement
15350,373,1,115.65,51,5,115.65,2,At-Risk / Low-Engagement
15351,12,7,1934.66,742,157,276.38,0,High-Value / Champions
15353,255,2,770.12,341,59,385.06,2,At-Risk / Low-Engagement
15355,29,2,277.05,45,9,138.525,1,Regular / Growth Potential
15356,31,10,2718.03,1643,215,271.803,0,High-Value / Champions
15358,5,22,8347.2,7050,292,379.41818181818184,0,High-Value / Champions
15360,40,1,427.93,223,13,427.93,2,At-Risk / Low-Engagement
15361,362,1,418.92,336,7,418.92,2,At-Risk / Low-Engagement
15363,373,1,326.0,144,16,326.0,2,At-Risk / Low-Engagement
15364,96,2,913.19,493,29,456.595,1,Regular / Growth Potential
15365,26,7,2314.32,1084,65,330.6171428571429,0,High-Value / Champions
15366,75,2,602.51,621,37,301.255,2,At-Risk / Low-Engagement
15367,57,4,1877.59,1057,91,469.3975,1,Regular / Growth Potential
15368,21,1,446.94000000000005,230,4,446.94000000000005,1,Regular / Growth Potential
15370,41,7,2386.05,830,65,340.86428571428576,0,High-Value / Champions
15372,137,1,2007.3999999999999,2924,27,2007.3999999999999,2,At-Risk / Low-Engagement
15373,8,12,2415.91,500,74,201.32583333333332,0,High-Value / Champions
15374,129,1,168.0,126,3,168.0,2,At-Risk / Low-Engagement
15376,40,3,1221.56,615,100,407.18666666666667,1,Regular / Growth Potential
15379,169,7,3703.29,2305,145,529.0414285714286,1,Regular / Growth Potential
15380,9,5,1690.2600000000002,376,22,338.052,1,Regular / Growth Potential
15381,214,2,596.85,171,8,298.425,2,At-Risk / Low-Engagement
15382,15,6,5955.71,4012,193,992.6183333333333,0,High-Value / Champions
15384,170,2,642.41,596,34,321.205,2,At-Risk / Low-Engagement
15385,40,1,316.88,161,12,316.88,2,At-Risk / Low-Engagement
15386,186,1,394.14,446,31,394.14,2,At-Risk / Low-Engagement
15388,270,1,140.54,88,10,140.54,2,At-Risk / Low-Engagement
15389,172,1,500.0,400,1,500.0,2,At-Risk / Low-Engagement
15392,5,4,1535.53,1277,74,383.8825,1,Regular / Growth Potential
15393,16,2,231.86,150,10,115.93,1,Regular / Growth Potential
15394,10,4,2183.54,910,54,545.885,1,Regular / Growth Potential
15395,326,1,107.45,17,7,107.45,2,At-Risk / Low-Engagement
15396,113,1,288.18,122,14,288.18,2,At-Risk / Low-Engagement
15397,290,1,94.0,20,6,94.0,2,At-Risk / Low-Engagement
15398,16,2,1345.53,769,60,672.765,1,Regular / Growth Potential
15399,1,3,815.77,611,45,271.92333333333335,1,Regular / Growth Potential
15400,92,5,716.2,390,10,143.24,1,Regular / Growth Potential
15402,149,2,626.77,694,35,313.385,2,At-Risk / Low-Engagement
15405,189,1,349.1,193,8,349.1,2,At-Risk / Low-Engagement
15406,31,2,510.71000000000004,254,51,255.35500000000002,1,Regular / Growth Potential
15407,34,4,1046.74,552,142,261.685,1,Regular / Growth Potential
15408,264,1,267.18,106,34,267.18,2,At-Risk / Low-Engagement
15410,84,8,3450.84,1200,48,431.355,0,High-Value / Champions
15411,26,4,1348.93,529,86,337.2325,1,Regular / Growth Potential
15412,171,1,190.53,108,10,190.53,2,At-Risk / Low-Engagement
15414,10,3,774.9000000000001,443,37,258.3,1,Regular / Growth Potential
15415,313,1,559.61,551,46,559.61,2,At-Risk / Low-Engagement
15416,65,4,3984.32,2090,165,996.08,1,Regular / Growth Potential
15417,85,1,508.8,284,28,508.8,2,At-Risk / Low-Engagement
15419,25,1,135.86,230,8,135.86,2,At-Risk / Low-Engagement
15421,59,4,950.36,500,40,237.59,1,Regular / Growth Potential
15422,323,2,97.7,38,6,48.85,2,At-Risk / Low-Engagement
15423,38,1,43.5,101,2,43.5,2,At-Risk / Low-Engagement
15424,254,2,383.34,554,17,191.67,2,At-Risk / Low-Engagement
15426,19,5,1404.07,656,217,280.81399999999996,1,Regular / Growth Potential
15427,33,3,1430.54,967,233,476.84666666666664,1,Regular / Growth Potential
15428,15,1,93.78,102,6,93.78,2,At-Risk / Low-Engagement
15429,27,2,397.35,380,77,198.675,1,Regular / Growth Potential
15432,23,1,171.19,65,10,171.19,2,At-Risk / Low-Engagement
15433,214,2,533.3,534,40,266.65,2,At-Risk / Low-Engagement
15434,8,5,1041.48,647,40,208.296,1,Regular / Growth Potential
15435,22,1,149.29,54,29,149.29,2,At-Risk / Low-Engagement
15436,12,3,1067.75,574,243,355.9166666666667,1,Regular / Growth Potential
15437,262,1,200.16,79,44,200.16,2,At-Risk / Low-Engagement
15438,131,1,156.57999999999998,59,25,156.57999999999998,2,At-Risk / Low-Engagement
15440,55,3,383.68,197,50,127.89333333333333,1,Regular / Growth Potential
15442,249,1,594.0,120,2,594.0,2,At-Risk / Low-Engagement
15443,2,7,3213.59,1639,237,459.0842857142857,0,High-Value / Champions
15444,9,2,1411.21,759,191,705.605,1,Regular / Growth Potential
15445,264,1,113.5,58,5,113.5,2,At-Risk / Low-Engagement
15447,331,1,155.17,85,9,155.17,2,At-Risk / Low-Engagement
15448,313,1,494.64,232,28,494.64,2,At-Risk / Low-Engagement
15449,26,3,974.52,812,47,324.84,1,Regular / Growth Potential
15450,30,1,429.84,376,30,429.84,2,At-Risk / Low-Engagement
15452,30,3,528.48,280,47,176.16,1,Regular / Growth Potential
15453,2,7,1371.77,837,169,195.96714285714285,0,High-Value / Champions
15454,362,1,179.1,86,23,179.1,2,At-Risk / Low-Engagement
15456,283,3,434.59000000000003,633,48,144.86333333333334,2,At-Risk / Low-Engagement
15457,262,1,237.07,132,56,237.07,2,At-Risk / Low-Engagement
15458,25,1,161.64,156,7,161.64,2,At-Risk / Low-Engagement
15460,354,1,214.26,107,53,214.26,2,At-Risk / Low-Engagement
15462,94,3,234.6,172,9,78.2,2,At-Risk / Low-Engagement
15463,29,1,126.14,106,7,126.14,2,At-Risk / Low-Engagement
15464,338,1,1044.65,348,155,1044.65,2,At-Risk / Low-Engagement
15465,20,18,7354.62,1257,43,408.59,0,High-Value / Champions
15466,85,1,334.53,246,56,334.53,2,At-Risk / Low-Engagement
15467,9,3,524.88,310,41,174.96,1,Regular / Growth Potential
15468,51,2,467.51,155,24,233.755,1,Regular / Growth Potential
15469,50,2,538.55,153,24,269.275,1,Regular / Growth Potential
15471,2,1,454.48,256,67,454.48,1,Regular / Growth Potential
15472,113,1,371.56,251,76,371.56,2,At-Risk / Low-Engagement
15473,14,7,1771.2,672,4,253.02857142857144,0,High-Value / Champions
15475,77,1,454.10999999999996,319,29,454.10999999999996,2,At-Risk / Low-Engagement
15478,40,2,1399.92,575,34,699.96,1,Regular / Growth Potential
15480,116,1,905.5,303,45,905.5,2,At-Risk / Low-Engagement
15482,16,12,10879.76,5004,46,906.6466666666666,0,High-Value / Champions
15483,161,4,225.26,291,74,56.315,2,At-Risk / Low-Engagement
15484,1,4,3590.41,3150,135,897.6025,0,High-Value / Champions
15485,30,3,2564.5,1281,59,854.8333333333334,1,Regular / Growth Potential
15488,93,1,91.32000000000001,73,2,91.32000000000001,2,At-Risk / Low-Engagement
15489,23,3,1134.28,608,47,378.0933333333333,1,Regular / Growth Potential
15491,95,6,3100.09,1646,108,516.6816666666667,1,Regular / Growth Potential
15492,28,2,659.4599999999999,483,32,329.72999999999996,1,Regular / Growth Potential
15493,33,5,1953.41,551,177,390.682,1,Regular / Growth Potential
15494,21,2,1280.58,1139,120,640.29,1,Regular / Growth Potential
15497,18,2,1262.2,624,13,631.1,1,Regular / Growth Potential
15498,3,27,13316.4,6105,360,493.2,0,High-Value / Champions
15500,8,4,1131.56,572,64,282.89,1,Regular / Growth Potential
15502,16,12,10384.93,4236,164,865.4108333333334,0,High-Value / Champions
15503,363,1,141.04,70,66,141.04,2,At-Risk / Low-Engagement
15504,81,1,52.83,33,13,52.83,2,At-Risk / Low-Engagement
15505,53,5,3610.96,2390,90,722.192,1,Regular / Growth Potential
15506,23,3,972.08,842,121,324.0266666666667,1,Regular / Growth Potential
15507,172,1,475.86,160,41,475.86,2,At-Risk / Low-Engagement
15508,189,6,1000.27,440,78,166.71166666666667,1,Regular / Growth Potential
15510,331,1,250.0,2,1,250.0,2,At-Risk / Low-Engagement
15511,12,5,900.53,269,117,180.106,1,Regular / Growth Potential
15512,156,2,121.0,68,7,60.5,2,At-Risk / Low-Engagement
15513,33,19,14758.220000000001,5709,183,776.7484210526317,0,High-Value / Champions
15514,12,11,4023.7200000000003,2098,96,365.7927272727273,0,High-Value / Champions
15516,45,3,62.43,27,15,20.81,2,At-Risk / Low-Engagement
15517,233,1,267.03,293,27,267.03,2,At-Risk / Low-Engagement
15518,64,8,1921.55,1263,135,240.19375,1,Regular / Growth Potential
15520,2,1,343.5,314,18,343.5,1,Regular / Growth Potential
15521,40,8,3000.2,1836,116,375.025,0,High-Value / Champions
15522,33,2,397.99,572,47,198.995,1,Regular / Growth Potential
15523,84,1,412.01000000000005,132,10,412.01000000000005,2,At-Risk / Low-Engagement
15524,25,1,440.0,4,1,440.0,1,Regular / Growth Potential
15525,2,3,734.37,387,133,244.79,1,Regular / Growth Potential
15526,33,2,148.44,24,4,74.22,2,At-Risk / Low-Engagement
15527,19,8,2428.53,991,127,303.56625,0,High-Value / Champions
15528,254,1,229.33,123,26,229.33,2,At-Risk / Low-Engagement
15529,23,11,3962.6,3455,415,360.23636363636365,0,High-Value / Champions
15530,22,4,1497.31,938,90,374.3275,1,Regular / Growth Potential
15531,8,2,1972.39,1085,196,986.195,1,Regular / Growth Potential
15532,25,4,1564.73,515,205,391.1825,1,Regular / Growth Potential
15533,19,3,807.57,289,73,269.19,1,Regular / Growth Potential
15535,173,4,502.9,135,55,125.725,2,At-Risk / Low-Engagement
15537,163,1,110.92,29,24,110.92,2,At-Risk / Low-Engagement
15539,7,1,538.46,410,41,538.46,1,Regular / Growth Potential
15540,11,1,213.3,200,15,213.3,1,Regular / Growth Potential
15541,114,1,85.13000000000001,49,29,85.13000000000001,2,At-Risk / Low-Engagement
15543,288,1,127.86,86,26,127.86,2,At-Risk / Low-Engagement
15544,9,9,3546.71,3109,122,394.0788888888889,0,High-Value / Champions
15545,54,2,288.96999999999997,162,78,144.48499999999999,2,At-Risk / Low-Engagement
15547,7,14,4910.6,3999,441,350.75714285714287,0,High-Value / Champions
15549,77,3,1681.46,694,104,560.4866666666667,1,Regular / Growth Potential
15550,4,4,575.63,295,43,143.9075,1,Regular / Growth Potential
15551,37,1,436.06,218,29,436.06,2,At-Risk / Low-Engagement
15552,217,1,90.12,60,17,90.12,2,At-Risk / Low-Engagement
15553,60,1,428.93,449,51,428.93,2,At-Risk / Low-Engagement
15554,278,1,217.2,74,14,217.2,2,At-Risk / Low-Engagement
15555,12,16,4794.86,4427,401,299.67875,0,High-Value / Champions
15556,24,1,279.77,236,31,279.77,2,At-Risk / Low-Engagement
15557,29,1,468.91,213,16,468.91,1,Regular / Growth Potential
15561,12,4,800.59,267,27,200.1475,1,Regular / Growth Potential
15562,352,1,134.55,39,1,134.55,2,At-Risk / Low-Engagement
15563,22,4,1400.44,1501,88,350.11,1,Regular / Growth Potential
15565,50,2,173.16,60,8,86.58,2,At-Risk / Low-Engagement
15567,19,1,186.01,223,7,186.01,2,At-Risk / Low-Engagement
15568,3,3,758.29,461,27,252.76333333333332,1,Regular / Growth Potential
15569,104,5,1375.71,666,27,275.142,1,Regular / Growth Potential
15570,7,12,4148.82,2063,231,345.73499999999996,0,High-Value / Champions
15571,12,4,650.4300000000001,264,47,162.60750000000002,1,Regular / Growth Potential
15572,5,7,2533.42,1213,166,361.9171428571429,0,High-Value / Champions
15573,32,2,591.1899999999999,355,88,295.59499999999997,1,Regular / Growth Potential
15574,178,4,675.64,332,131,168.91,1,Regular / Growth Potential
15576,38,1,921.37,394,43,921.37,1,Regular / Growth Potential
15577,151,3,258.88,89,39,86.29333333333334,2,At-Risk / Low-Engagement
15578,162,1,127.1,52,13,127.1,2,At-Risk / Low-Engagement
15579,69,2,327.6,117,45,163.8,2,At-Risk / Low-Engagement
15581,121,13,3675.77,283,134,282.7515384615385,0,High-Value / Champions
15582,25,3,682.9100000000001,453,39,227.63666666666668,1,Regular / Growth Potential
15584,24,4,720.86,313,89,180.215,1,Regular / Growth Potential
15585,177,1,455.3,320,31,455.3,2,At-Risk / Low-Engagement
15587,50,4,913.6800000000001,312,3,228.42000000000002,1,Regular / Growth Potential
15589,256,3,478.53000000000003,243,28,159.51000000000002,2,At-Risk / Low-Engagement
15592,47,1,388.58,354,24,388.58,2,At-Risk / Low-Engagement
15593,71,1,199.8,60,5,199.8,2,At-Risk / Low-Engagement
15594,16,5,1771.78,983,85,354.356,1,Regular / Growth Potential
15596,101,5,1406.59,561,51,281.318,1,Regular / Growth Potential
15597,35,1,324.57,279,22,324.57,2,At-Risk / Low-Engagement
15598,53,1,240.68,160,14,240.68,2,At-Risk / Low-Engagement
15599,27,2,761.74,718,50,380.87,1,Regular / Growth Potential
15601,11,14,6776.56,4983,230,484.04,0,High-Value / Champions
15602,8,9,1297.8700000000001,1137,30,144.20777777777778,0,High-Value / Champions
15603,79,1,48.480000000000004,96,2,48.480000000000004,2,At-Risk / Low-Engagement
15604,52,1,216.39,159,17,216.39,2,At-Risk / Low-Engagement
15605,36,5,1198.23,441,61,239.64600000000002,1,Regular / Growth Potential
15606,61,9,2920.16,892,48,324.4622222222222,0,High-Value / Champions
15607,337,1,104.76,202,13,104.76,2,At-Risk / Low-Engagement
15608,28,4,1093.68,714,59,273.42,1,Regular / Growth Potential
15609,184,1,298.48,148,16,298.48,2,At-Risk / Low-Engagement
15610,52,1,112.46000000000001,66,6,112.46000000000001,2,At-Risk / Low-Engagement
15611,10,13,1591.45,504,23,122.41923076923078,0,High-Value / Champions
15612,36,2,195.15,52,4,97.575,2,At-Risk / Low-Engagement
